incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
BDF-7894,LAKE,2015,06/17/15,07/05/15,SAN BERNARDINO,NA,4,NA,NA,NA,"31,359",USFS,"T,B",UNDETERMINED,pdf
SNF-1058,SKY,2015,06/18/15,06/26/15,MADERA,NA,NA,NA,NA,NA,500,USFS,"T,B",VEHICLE,pdf
LAC-173220,CALGROVE,2015,06/24/15,06/26/15,LOS ANGELES,NA,NA,1,NA,NA,415,LAC,B,UNDETERMINED,pdf
BDF-9001,NORTH,2015,07/17/15,07/21/15,SAN BERNARDINO,NA,23,5,NA,NA,"4,250",USFS,"B,G",UNDETERMINED,pdf
SQF-2313,CABIN,2015,07/19/15,09/05/15,TULARE,NA,NA,NA,NA,NA,"6,980",USFS,T,LIGHTNING,pdf
SNF-1689,WILLOW,2015,07/25/15,08/15/15,MADERA,NA,NA,NA,NA,NA,"5,702",USFS,T,UNDETERMINED,pdf
MDF-570,FROG,2015,07/30/15,08/06/15,MODOC,NA,NA,NA,1,NA,"4,863",USFS,T,LIGHTNING,pdf
SHF-2066,RIVER COMPLEX,2015,07/30/15,10/15/15,TRINITY,NA,NA,NA,NA,NA,"77,081",USFS,T,LIGHTNING,pdf
SRF-1476,ROUTE COMPLEX,2015,07/30/15,08/31/15,HUMBOLDT,NA,2,NA,NA,NA,"35,675",USFS,T,LIGHTNING,pdf
SHF-2067,FORK COMPLEX,2015,07/30/15,08/29/15,TRINITY,NA,12,NA,NA,NA,"36,499",USFS,"T,B,G",UNDETERMINED,pdf
SRF-1433,MAD RIVER COMPLEX,2015,07/30/15,09/03/15,TRINITY,NA,4,NA,NA,NA,"37,462",USFS,T,LIGHTNING,pdf
SNF-1746,ROUGH,2015,07/31/15,12/01/15,FRESNO,NA,4,NA,NA,NA,"151,623",USFS,"T,B,G",LIGHTNING,pdf
SHF-2108,SOUTH COMPLEX,2015,08/01/15,10/01/15,TRINITY,NA,3,NA,NA,NA,"29,416",USFS,T,LIGHTNING,pdf
SRF-1470,NICKOWITZ,2015,08/01/15,09/30/15,DEL NORTE,NA,NA,NA,NA,NA,"7,509",USFS,T,LIGHTNING,pdf
NOD-3806,DODGE,2015,08/03/15,08/17/15,LASSEN,NA,NA,NA,NA,NA,"10,570",BLM,B,HUMAN,pdf
SRF-1488,GASQUET COMPLEX,2015,07/31/15,10/15/15,DEL NORTE,NA,NA,NA,NA,NA,"30,361",USFS,T,LIGHTNING,pdf
M CP-2459,BORNO,2015,08/13/15,08/17/15,SAN DIEGO,NA,NA,NA,NA,NA,"1,846",DOD,B,HUMAN,pdf
ANF-3611,CABIN,2015,08/14/15,08/20/15,LOS ANGELES,NA,3,NA,NA,NA,"1,723",USFS,B,UNDETERMINED,pdf
INF-1319,WALKER,2015,08/14/15,08/31/15,MONO,NA,NA,NA,NA,NA,"3,676",USFS,"T,B,G",UNDETERMINED,pdf
ANF-3651,WARM,2015,08/16/15,08/19/15,LOS ANGELES,NA,3,3,NA,NA,300,USFS,B,UNDETERMINED,pdf
KRN-30112,DEER,2015,08/18/15,08/20/15,KERN,NA,NA,NA,NA,NA,311,KRN,"T,B,G",UNDETERMINED,pdf
YNP-123,TENAYA,2015,09/07/15,09/16/15,MARIPOSA,NA,NA,NA,NA,NA,415,USFS,"T,B",UNDETERMINED,pdf
VNC-89187,SOLIMAR,2015,12/25/15,12/28/15,VENTURA,NA,NA,NA,NA,NA,"1,288",VNC,B,UNDETERMINED,pdf
Contract Counties,A< .25 acres or <,2015,B.26-9.99acres,C10-99acres,Total,NA,NA,NA,NA,NA,E 300-999 acres,D 100-299 acres,F 1000-4999 acres,G 5000 acres >,pdf
CAL FIRE Wildland Fire Cause,Count,2015,->10,Burned,Count,NA,NA,NA,NA,NA,NA,Burned,NA,NA,pdf
NORTHERN REGION,.25 acres or <,2015,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2015,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2015,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2015,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2015,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2015,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
