incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
KRN-0027933,COMANCHE COMPLEX,2011,9/10/11,9/17/11,KERN,NA,0,0,0,0,"29,338",CALFIRE/CC,BG,LIGHTNING,pdf
KRN-0027969,BRECKENRIDGE COMPLEX,2011,9/10/11,9/17/11,KERN,NA,0,0,0,0,"25,213",CALFIRE/CC,BG,LIGHTNING,pdf
TUU-0000368,TENNESSEE,2011,9/11/11,9/12/11,TULARE,NA,0,0,0,0,380,CALFIRE,G,LIGHTNING,pdf
BDU-0010475,JOHN,2011,9/13/11,9/16/11,INYO,NA,0,0,0,0,"5,300",CALFIRE,BG,EQUIPMENT,pdf
TUU-0000393,TUU SEPT LIGHTNING,2011,9/23/11,9/24/11,TULARE,NA,0,0,0,0,350,CALFIRE,G,LIGHTNING,pdf
KRN-129618,OLD FIRE,2011,9/23/11,9/24/11,KERN,NA,0,0,0,0,410,CALFIRE/CC,G,LIGHTNING,pdf
KRN-1129619,65 FIRE,2011,9/23/11,9/24/11,KERN,NA,0,0,0,0,"2,005",CALFIRE/CC,G,LIGHTNING,pdf
MVU-0011019,GREAT,2011,10/01/11,10/07/11,SAN DIEGO,NA,0,0,0,0,"2,135",CALFIRE,GB,UNDETERMINED,pdf
TCU-0010455,BLUE,2011,12/01/11,12/06/11,CALAVERAS,NA,0,0,0,0,698,CALFIRE,T,OTHER CAUSE,pdf
SQF-001234,COVE,2011,5/27/11,6/02/11,KERN,NA,0,0,0,0,"1,122",USFS,G,MISCELLANEOUS,pdf
MDF-000181,COUGAR,2011,6/08/11,6/13/11,MODOC,NA,0,0,0,0,"1,800",USFS,T,CAMPFIRE,pdf
SQF-002087,LION,2011,7/08/11,11/08/11,TULARE,NA,0,0,0,0,"20,500",USFS/NPS,T,LIGHTNING,pdf
MDF-00049,MAMMOTH,2011,7/15/11,9/05/11,MODOC,NA,0,0,0,0,"1,194",USFS,G,RAILROAD,pdf
MDF-000324,SCORPION COMPLEX,2011,7/15/11,9/05/11,MODOC,NA,0,0,0,0,"1,418",USFS,G,RAILROAD,pdf
YN P-0002558,AVALANCHE,2011,7/31/11,10/01/11,MARIPOSA,NA,0,0,0,0,"1,069",NPS,TB,LIGHTNING,pdf
NOD-003546,ANNIE,2011,8/18/11,9/16/11,MODOC,NA,0,0,0,0,"2,076",USFS,T,MISCELLANEOUS,pdf
KNF-0006061,ONION,2011,8/19/11,10/11/11,SISKIYOU,NA,0,0,0,0,560,USFS,T,LIGHTNING,pdf
BDF-012349,KEN,2011,8/22/11,8/30/11,SAN BERNARDINO,NA,1,0,0,0,350,USFS,B,EQUIPMENT USE,pdf
SNF-002117,MOTOR,2011,8/25/11,10/01/11,MARIPOSA,NA,0,0,0,0,"5,230",USFS,B,EQUIPMENT USE,pdf
CDD-012657,WELLS,2011,8/28/11,8/30/11,SAN BERNARDINO,NA,0,0,0,0,"1,784",NPS,BG,LIGHTNING,pdf
LPF-002238,FIGUEROA,2011,9/03/11,9/12/11,SANTA BARBARA,NA,0,0,0,0,698,USFS,BG,EQUIPMENT USE,pdf
SQF-003282,WILLOWS,2011,9/04/11,9/12/11,TULARE,NA,0,0,0,0,310,USFS,B,ARSON,pdf
LAC-11215258,WAGON WHEEL,2011,9/05/11,9/08/11,LOS ANGELES,NA,8,0,0,0,500,USFS,G,MISCELLANEOUS,pdf
ENF-021563,LONG,2011,9/12/11,11/11/11,EL DORADO,NA,0,0,0,0,483,USFS,T,LIGHTNING,pdf
YN P-0003619,TAMARACK,2011,9/13/11,10/17/11,MARIPOSA,NA,0,0,0,0,"1,015",NPS,B,LIGHTNING,pdf
STF-3013,BURST COMPLEX,2011,9/15/11,9/15/11,TUOLUMNE,NA,0,0,0,0,508,USFS,T,LIGHTNING,pdf
ANF-0004969,MINT,2011,9/17/11,9/30/11,LOS ANGELES,NA,0,0,0,0,634,USFS,B,CAMPFIRE,pdf
SRF-0001848,RUTH,2011,9/23/11,11/15/11,TRINITY,NA,31,0,0,0,"1,460",USFS,T,DEBRIS BURNING,pdf
BDF-013860,WINDY POINT,2011,9/25/11,10/3/11,RIVERSIDE,NA,0,0,0,0,541,USFS,G,MISCELLANEOUS,pdf
ENF-0038070,SALT,2011,12/01/11,01/04/12,ELDORADO,NA,0,0,0,0,342,USFS,G,EQUIPMENT USE,pdf
NORTHERN REGION,.25 acres or <,2011,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2011,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2011,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2011,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2011,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2011,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
