incident_id,incident_name,start_year,date_start,date_cont,county_unit,structures_dest_or_dam,structures_dest,structures_dam,fatalities_fire,fatalities_civilian,acres_burned,origin_dpa,veg_type,cause,df_source
KRN-23612,GRAPE,2012,7/28/12,7/29/12,KERN,NA,NA,NA,NA,NA,370,CALF IRE,G,UNDETERMINED,pdf
MEU-5115,NORTH,2012,7/28/12,7/30/12,MENDOCINO,NA,NA,NA,NA,NA,383,CALF IRE,B,UNDETERMINED,pdf
RRU-7075254,VOLCANO,2012,8/1/12,8/5/12,RIVERSIDE,NA,1,NA,NA,NA,356,CALF IRE,GB,EQUIPMENT,pdf
RRU-76402,RUSHMORE,2012,8/4/12,8/4/12,RIVERSIDE,NA,NA,NA,NA,NA,"1,000",CALF I RE,G,UNDETERMINED,pdf
MVU-8547,CHIHUAHUA 2,2012,8/9/12,8/12/12,SAN DIEGO,NA,NA,NA,NA,NA,"2,006",CALF I RE,B,LIGHTNING,pdf
LNU-6335,WYE,2012,8/12/12,8/18/12,LAKE/COLUSA,NA,3,2,NA,NA,"2,934",CALF I RE,B,UNDETERMINED,pdf
LNU-6334,WALKER,2012,8/12/12,8/14/12,LAKE/ COLUSA,NA,NA,NA,NA,NA,"5,000",CALF I RE,G,UNDETERMINED,pdf
MVU-8747,VALLECITO LIGHTNING COMPLEX,2012,8/13/12,8/20/12,SAN DIEGO,NA,NA,NA,NA,NA,"22,829",CALF I RE,B,LIGHTNING,pdf
BTU-8116,MILL,2012,8/13/12,8/23/12,TEHAMA,NA,NA,NA,NA,NA,"1,641",CALF I RE,T,ARSON,pdf
RRU-080142,BUCK,2012,8/14/12,8/18/12,RIVERSIDE,NA,4,NA,NA,NA,"2,681",CALF I RE,GB,LIGHTNING,pdf
TGU-6696,PONDEROSA,2012,8/18/12,9/2/12,TEHAMA/ SHASTA,NA,133,6,NA,NA,"27,676",CALF I RE,T,LIGHTNING,pdf
RRU-82309,VISTA,2012,8/20/12,8/21/12,RIVERSIDE,NA,NA,NA,NA,NA,500,CALF I RE,G,EQUIPMENT,pdf
LNU-7072,SIXTEEN COMPLEX,2012,9/4/12,9/11/12,COLUSA,NA,NA,NA,NA,NA,"19,000",CALF I RE,TGB,UNDETERMINED,pdf
MEU-6376,SCOTTS,2012,9/7/12,9/14/12,LAKE,NA,NA,NA,NA,NA,"4,517",CALF I RE,B,CAMPFIRE,pdf
MVU-010383,SHOCKEY,2012,9/23/12,9/27/12,SAN DIEGO,NA,39,2,NA,NA,"2,555",CAL FIRE,B,UNDETERMINED,pdf
RRU-96791,RANGE,2012,9/29/12,10/1/12,RIVERSIDE,NA,3,NA,NA,NA,351,CAL FIRE,GB,MISO,pdf
Lhl LI-008431,TWENTY NINE,2012,10/18/12,10/21/12,LAKE,NA,8,NA,NA,NA,300,CAL FIRE,BT,ELECTRICAL,pdf
SQF-1384,GEORGE,2012,6/1/12,6/15/12,TULARE,NA,NA,NA,NA,NA,"1,707",USFS,TB,Ul,pdf
LPE-1439,OZEHA,2012,6/16/12,6/17/12,VEHTURA,NA,NA,NA,NA,NA,361,USFS,B,Ul,pdf
SQF-001644,GULCH,2012,6/19/12,6/21/12,KERH,NA,1,NA,NA,NA,385,USFS,BG,HU MAH,pdf
LPF-1505,HILL,2012,6/23/12,6/27/12,VEHTURA,NA,NA,NA,NA,NA,689,USFS,B,UL,pdf
SHF-2290,FLAT,2012,7/11/12,7/17/12,TRIHITY,NA,NA,NA,NA,NA,"1,688",USFS,TG,Ul,pdf
MNF-1109,MILL,2012,7/7/12,7/18/12,COLUSA,NA,5,NA,NA,NA,"29,502",USFS,TB,Ul,pdf
NOD-3016,SPAHISH,2012,7/18/12,7/21/12,LASSEH,NA,NA,NA,NA,NA,"1,169",USFS,GB,H/A,pdf
KNP-0072,WOODS CREEK,2012,7/15/12,7/21/12,FRESHO,NA,NA,NA,NA,NA,325,USFS,T,LIGHTHIHG,pdf
PHF-00998,PEAK,2012,7/29/12,8/2/12,PLUMAS,NA,NA,NA,NA,NA,800,USFS,TB,Ul,pdf
SHF-2521,SALT CREEK,2012,8/1/12,8/4/12,SHASTA,NA,1,NA,NA,NA,980,USFS,TBG,Ul,pdf
KNF-5426,DILLOH,2012,8/3/12,8/7/12,SISKIYOU,NA,NA,NA,NA,NA,318,USFS,T,HU MAH,pdf
MDF-0429,LAKE COMPLEX,2012,8/5/12,8/9/12,MODOC,NA,NA,NA,NA,NA,"1,668",USFS,TGB,LIGHTHIHG,pdf
SQF-2476,PIUTE COMLEX,2012,8/4/12,8/11/12,KERH,NA,NA,NA,NA,NA,"1,783",USFS,TBG,LIGHTHIHG,pdf
SHF-1940,BEAR,2012,8/5/12,8/12/12,FRESHO,NA,NA,NA,NA,NA,835,USFS,TB,LIGHTHIHG,pdf
OVD-942,IHDIAH,2012,8/8/12,8/15/12,MOHO,NA,NA,NA,NA,NA,"12,574",USFS,TGB,LIGHTHIHG,pdf
LHP-3115,READIHG,2012,7/23/12,8/21/12,SHASTA,NA,NA,NA,NA,NA,"28,079",HPS,T,LIGHTHIHG,pdf
HOD-3596,HELSOH (W-1),2012,8/17/12,8/21/12,MODOC,NA,NA,NA,NA,NA,"3,661",HPS/BLM,GB,LIGHTHIHG,pdf
SHF-2735,BAGLEY COMPLEX,2012,8/18/12,8/22/12,SHASTA,NA,NA,NA,NA,NA,"1,000",HPS,T,LIGHTHIHG,pdf
ODD-11542,JAWBOHE COMPLEX,2012,8/10/12,8/22/12,KERH,NA,19,9,NA,NA,"1,218",HPS/BLM,TB,LIGHTHIHG,pdf
MDF-521,AHTELOPE,2012,8/21/12,8/25/12,MODOC,NA,NA,NA,NA,NA,650,HPS,TG,LIGHTHIHG,pdf
FWF-120680,BARRYPOIHT (CA LAHD),2012,8/6/12,8/28/12,MODOC,NA,3,NA,NA,NA,"38,394",USFS,T,LIGHTHIHG,pdf
HOD-3490,RUSH,2012,8/12/12,8/31/12,LASSEH,NA,NA,1,NA,NA,"271,911",HPS/BLM,GB,LIGHTHIHG,pdf
STF-2954,RAMSEY,2012,8/11/12,8/31/12,CALAVERAS,NA,NA,NA,NA,NA,"1,137",USFS,T,CAMPFIRE,pdf
PNF -1001,CHIPS,2012,7/29/12,8/31/12,PLUMAS/LASSEN,NA,9,NA,NA,NA,"75,217",USFS,TBG,Ul,pdf
KNF-5659,FORT COMPLEX,2012,8/5/12,9/10/12,SISKIYOU,NA,NA,NA,NA,NA,"23,653",USFS,TB,LIGHTNING,pdf
ANF-4803,WILLIAMS,2012,9/2/12,9/11/12,LOS ANGELES,NA,NA,NA,NA,NA,"4,192",USFS,B,Ul,pdf
SHF-2894,STAFFORD,2012,9/5/12,9/13/12,TRINITY,NA,NA,NA,NA,NA,"4,407",USFS,T,Ul,pdf
SHF-2922,WARD,2012,9/11/12,9/14/12,SHASTA,NA,NA,NA,NA,NA,550,USFS,T,Ul,pdf
SHF-2744,BAGLEY,2012,8/18/12,9/1512,SHASTA,NA,NA,NA,NA,NA,"46,011",USFS,T,LIGHTNING,pdf
MNF-1446,NORTH PASS,2012,8/18/12,9/1612,MENDOCINO,NA,26,4,NA,NA,"41,983",USFS,T,LIGHTNING,pdf
NOD-3916,LIKELY,2012,9/5/12,9/14/12,LASSEN,NA,NA,NA,NA,NA,"9,838",USFS,GTB,HUMAN,pdf
DVP-11569,SOUTH COMPLEX,2012,8/10/12,10/16/12,INYO,NA,NA,NA,NA,NA,453,USFS,B,LIGHTNING,pdf
BDF-16430,DEVORE,2012,11/5/12,11/6/12,SAN BERNARDINO,NA,1,NA,NA,NA,335,USFS,GB,Ul,pdf
YNP-1473,CASCADE,2012,6/16/12,11/26/12,MARIPOSA,NA,NA,NA,NA,NA,"1,705",NPS,T,LIGHTNING,pdf
Contract Counties,A< .25 acres or <,2012,B.26-9.99acres,C10-99acres,Total,NA,NA,NA,NA,NA,E 300-999 acres,D 100-299 acres,F 1000-499 acres,G 5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2012,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2012,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2012,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2012,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
NORTHERN REGION,.25 acres or <,2012,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
SOUTHERN REGION,.25 acres or <,2012,.26-9.99acres,10-99acres,Total,NA,NA,NA,NA,NA,300-999 acres,100-299 acres,1000-4999 acres,5000 acres >,pdf
